ref_seq_bin, insert_length, mean_fit, prediction_mean, sample_mean, num_sites, max_duplication, counts1, counts2, counts3, calls_prediction, dispersion_prediction, calls_sample, dispersion_sample
0, 145, poisson, 0.00529454, 0.003775, 200000, 2, 745, 5, 0, 11, 0.127078, 15, 0.149933
0, 145, poisson, 0.00623734, 0.004685, 200000, 2, 927, 5, 0, 13, 0.212544, 10, 0.239881
0, 145, poisson, 0.00681861, 0.00602, 200000, 2, 1190, 7, 0, 11, 0.282818, 11, 0.287376
0, 145, poisson, 0.0072787, 0.006455, 200000, 2, 1281, 5, 0, 8, 0.485678, 9, 0.495044
0, 145, poisson, 0.00767579, 0.00728, 200000, 2, 1442, 7, 0, 11, 0.441704, 12, 0.442266
0, 145, poisson, 0.00803294, 0.00737, 200000, 2, 1460, 7, 0, 10, 0.451579, 8, 0.454974
0, 145, poisson, 0.0083632, 0.008095, 200000, 2, 1593, 13, 0, 11, 0.277288, 13, 0.277345
0, 145, poisson, 0.00867579, 0.008595, 200000, 2, 1705, 7, 0, 11, 0.651971, 11, 0.65162
0, 145, poisson, 0.00897425, 0.008685, 200000, 2, 1729, 4, 0, 8, 1.30872, 8, 1.31029
0, 145, poisson, 0.00926345, 0.00917, 200000, 2, 1806, 14, 0, 13, 0.337709, 13, 0.337589
0, 145, poisson, 0.00954373, 0.00996, 200000, 3, 1973, 8, 1, 11, 0.624833, 12, 0.62596
0, 145, poisson, 0.00981905, 0.00999, 200000, 2, 1964, 17, 0, 13, 0.328316, 13, 0.328272
0, 145, poisson, 0.0100922, 0.010045, 200000, 2, 1987, 11, 0, 9, 0.5512, 9, 0.551027
0, 145, poisson, 0.0103619, 0.010705, 200000, 2, 2109, 16, 0, 11, 0.411736, 11, 0.412188
0, 145, poisson, 0.0106308, 0.011025, 200000, 2, 2181, 12, 0, 9, 0.617677, 10, 0.618793
0, 145, poisson, 0.0109004, 0.011135, 200000, 2, 2197, 15, 0, 8, 0.486238, 8, 0.486787
0, 145, poisson, 0.0111701, 0.01147, 200000, 2, 2262, 16, 0, 8, 0.483479, 8, 0.483542
0, 145, poisson, 0.0114417, 0.012145, 200000, 2, 2397, 16, 0, 9, 0.550629, 9, 0.552653
0, 145, poisson, 0.0117164, 0.01199, 200000, 2, 2362, 18, 0, 9, 0.467025, 20024, 0.466943
0, 145, poisson, 0.0119949, 0.012505, 200000, 2, 2473, 14, 0, 8, 0.692859, 10, 0.694033
0, 145, poisson, 0.0122785, 0.01279, 200000, 2, 2526, 16, 0, 11, 0.623404, 12, 0.624299
0, 145, poisson, 0.0125674, 0.013055, 200000, 2, 2589, 11, 0, 6, 1.0281, 20023, 1.02921
0, 145, poisson, 0.0128631, 0.013305, 200000, 2, 2627, 17, 0, 11, 0.636697, 15, 0.637674
0, 145, poisson, 0.0131668, 0.01429, 200000, 3, 2797, 29, 1, 10, 0.373949, 10, 0.376447
0, 145, poisson, 0.0134824, 0.01409, 200000, 2, 2776, 21, 0, 9, 0.566436, 9, 0.567839
0, 145, poisson, 0.0138072, 0.01451, 200000, 2, 2858, 22, 0, 9, 0.574449, 9, 0.575814
0, 145, poisson, 0.014146, 0.01466, 200000, 2, 2882, 25, 0, 7, 0.506622, 7, 0.507009
0, 145, poisson, 0.0145004, 0.014745, 200000, 2, 2903, 23, 0, 9, 0.567331, 12, 0.567268
0, 145, poisson, 0.0148707, 0.015125, 200000, 2, 2985, 20, 0, 7, 0.711894, 7, 0.711996
0, 145, poisson, 0.0152573, 0.01576, 200000, 2, 3096, 28, 0, 8, 0.524457, 8, 0.525314
0, 145, poisson, 0.0156681, 0.016615, 200000, 3, 3262, 29, 1, 8, 0.531354, 8, 0.533431
0, 145, poisson, 0.0161077, 0.01685, 200000, 2, 3296, 37, 0, 11, 0.44113, 11, 0.441915
0, 145, poisson, 0.0165793, 0.01723, 200000, 2, 3376, 35, 0, 7, 0.496189, 8, 0.497073
0, 145, poisson, 0.0170883, 0.018025, 200000, 2, 3547, 29, 0, 11, 0.690071, 9, 0.692212
0, 145, poisson, 0.0176486, 0.01821, 200000, 2, 3572, 35, 0, 9, 0.565631, 10, 0.566121
0, 145, poisson, 0.0182681, 0.018695, 200000, 2, 3671, 34, 0, 11, 0.623465, 11, 0.623727
0, 145, poisson, 0.0189665, 0.019475, 200000, 3, 3782, 55, 1, 10, 0.374516, 10, 0.374674
0, 145, poisson, 0.019766, 0.02032, 200000, 2, 3998, 33, 0, 9, 0.789078, 9, 0.789089
0, 145, poisson, 0.0207136, 0.02074, 200000, 2, 4050, 49, 0, 8, 0.515126, 8, 0.515028
0, 145, poisson, 0.0218836, 0.02173, 200000, 3, 4247, 48, 1, 9, 0.566019, 11, 0.565335
0, 145, poisson, 0.0234458, 0.022375, 200000, 2, 4373, 51, 0, 9, 0.586334, 9, 0.587379
0, 145, poisson, 0.0258063, 0.02402, 200000, 3, 4687, 57, 1, 9, 0.584525, 9, 0.586986
0, 163, poisson, 0.0058786, 0.004195, 200000, 1, 839, 0, 0, 68, 12372.8, 71, 13350.2
0, 163, poisson, 0.00685284, 0.005585, 200000, 2, 1111, 3, 0, 9, 0.603235, 13, 0.642562
0, 163, poisson, 0.00746653, 0.006465, 200000, 2, 1277, 8, 0, 11, 0.282839, 13, 0.290006
0, 163, poisson, 0.00795489, 0.006765, 200000, 2, 1341, 6, 0, 11, 0.431307, 10, 0.446472
0, 163, poisson, 0.00837737, 0.008, 200000, 2, 1590, 5, 0, 9, 0.819576, 9, 0.820918
0, 163, poisson, 0.00875777, 0.008105, 200000, 2, 1605, 8, 0, 8, 0.482118, 10, 0.485351
0, 163, poisson, 0.00910984, 0.00852, 200000, 2, 1688, 8, 0, 8, 0.542333, 8, 0.545201
0, 163, poisson, 0.00944251, 0.009035, 200000, 2, 1791, 8, 0, 11, 0.624583, 11, 0.625768
0, 163, poisson, 0.00976101, 0.009585, 200000, 2, 1885, 16, 0, 13, 0.320268, 13, 0.320365
0, 163, poisson, 0.0100692, 0.00996, 200000, 3, 1953, 18, 1, 11, 0.27687, 11, 0.277027
0, 163, poisson, 0.0103697, 0.010145, 200000, 2, 2007, 11, 0, 9, 0.56363, 11, 0.563972
0, 163, poisson, 0.0106638, 0.011025, 200000, 2, 2165, 20, 0, 13, 0.340329, 14, 0.340787
0, 163, poisson, 0.0109546, 0.0114, 200000, 2, 2254, 13, 0, 9, 0.607922, 9, 0.608922
0, 163, poisson, 0.011243, 0.0113, 200000, 2, 2234, 13, 0, 9, 0.596463, 10, 0.596405
0, 163, poisson, 0.0115303, 0.01206, 200000, 2, 2374, 19, 0, 11, 0.443319, 10, 0.444295
0, 163, poisson, 0.011819, 0.01195, 200000, 2, 2354, 18, 0, 10, 0.463534, 10, 0.463335
0, 163, poisson, 0.0121077, 0.012395, 200000, 2, 2445, 17, 0, 8, 0.539322, 10, 0.539639
0, 163, poisson, 0.012399, 0.013285, 200000, 2, 2615, 21, 0, 7, 0.49234, 7, 0.494711
0, 163, poisson, 0.0126929, 0.013375, 200000, 3, 2624, 24, 1, 11, 0.396344, 11, 0.39762
0, 163, poisson, 0.012992, 0.01374, 200000, 2, 2704, 22, 0, 7, 0.505067, 7, 0.506646
0, 163, poisson, 0.0132962, 0.0142, 200000, 2, 2808, 16, 0, 9, 0.796853, 9, 0.800843
0, 163, poisson, 0.0136074, 0.013955, 200000, 2, 2759, 16, 0, 9, 0.767783, 16, 0.768156
0, 163, poisson, 0.0139249, 0.014495, 200000, 2, 2851, 24, 0, 8, 0.517198, 8, 0.518145
0, 163, poisson, 0.0142514, 0.015285, 200000, 2, 3005, 26, 0, 8, 0.530975, 10, 0.533774
0, 163, poisson, 0.0145873, 0.0152, 200000, 2, 2978, 31, 0, 11, 0.427659, 11, 0.428263
0, 163, poisson, 0.0149376, 0.015785, 200000, 2, 3095, 31, 0, 9, 0.465949, 13, 0.467532
0, 163, poisson, 0.0153, 0.016125, 200000, 2, 3169, 28, 0, 9, 0.552496, 12, 0.554356
0, 163, poisson, 0.0156781, 0.016225, 200000, 2, 3195, 25, 0, 11, 0.643263, 11, 0.643938
0, 163, poisson, 0.0160749, 0.01739, 200000, 2, 3398, 40, 0, 11, 0.430904, 11, 0.433842
0, 163, poisson, 0.0164927, 0.017505, 200000, 2, 3455, 23, 0, 9, 0.850348, 11, 0.853785
0, 163, poisson, 0.0169357, 0.01778, 200000, 2, 3496, 30, 0, 11, 0.641504, 15, 0.643279
0, 163, poisson, 0.0174105, 0.017795, 200000, 3, 3486, 35, 1, 7, 0.506841, 7, 0.50711
0, 163, poisson, 0.01792, 0.01858, 200000, 2, 3620, 48, 0, 11, 0.407682, 11, 0.408215
0, 163, poisson, 0.0184726, 0.01853, 200000, 2, 3614, 46, 0, 11, 0.426825, 11, 0.42651
0, 163, poisson, 0.0190742, 0.01955, 200000, 2, 3814, 48, 0, 10, 0.459446, 10, 0.459523
0, 163, poisson, 0.0197446, 0.01999, 200000, 2, 3930, 34, 0, 8, 0.732055, 12, 0.731765
0, 163, poisson, 0.0205001, 0.02038, 200000, 2, 3978, 49, 0, 7, 0.493897, 7, 0.494264
0, 163, poisson, 0.0213747, 0.02161, 200000, 2, 4194, 64, 0, 11, 0.412735, 13, 0.412927
0, 163, poisson, 0.0224047, 0.02277, 200000, 2, 4444, 55, 0, 9, 0.559125, 9, 0.5592
0, 163, poisson, 0.0236884, 0.02327, 200000, 3, 4549, 51, 1, 9, 0.619361, 9, 0.619713
0, 163, poisson, 0.0253855, 0.02461, 200000, 2, 4780, 71, 0, 7, 0.494313, 7, 0.494762
0, 163, poisson, 0.0279623, 0.026425, 200000, 2, 5167, 59, 0, 8, 0.729976, 9, 0.732895
0, 158, poisson, 0.00607427, 0.004525, 200000, 2, 901, 2, 0, 8, 0.552395, 11, 0.631756
0, 158, poisson, 0.00707338, 0.005765, 200000, 1, 1153, 0, 0, 85, 17826.9, 86, 18240.5
0, 158, poisson, 0.00770358, 0.0065, 200000, 2, 1286, 7, 0, 13, 0.329011, 13, 0.34147
0, 158, poisson, 0.00820577, 0.00745, 200000, 2, 1478, 6, 0, 8, 0.552168, 11, 0.558528
0, 158, poisson, 0.0086417, 0.007975, 200000, 2, 1583, 6, 0, 11, 0.650464, 15, 0.655529
0, 158, poisson, 0.00903486, 0.00839, 200000, 2, 1662, 8, 0, 8, 0.522059, 12, 0.525974
0, 158, poisson, 0.00939816, 0.00928, 200000, 2, 1836, 10, 0, 7, 0.511366, 8, 0.51221
0, 158, poisson, 0.00974163, 0.009655, 200000, 2, 1901, 15, 0, 10, 0.350791, 10, 0.350661
0, 158, poisson, 0.0100692, 0.010145, 200000, 2, 1993, 18, 0, 13, 0.31843, 13, 0.31841
0, 158, poisson, 0.0103857, 0.01041, 200000, 3, 2047, 16, 1, 10, 0.345646, 13, 0.345567
0, 158, poisson, 0.0106939, 0.010685, 200000, 2, 2113, 12, 0, 9, 0.575051, 9, 0.574788
0, 158, poisson, 0.0109965, 0.01086, 200000, 2, 2134, 19, 0, 10, 0.349257, 20025, 0.349291
0, 158, poisson, 0.0112955, 0.01128, 200000, 3, 2229, 12, 1, 9, 0.558244, 9, 0.558458
0, 158, poisson, 0.0115918, 0.012155, 200000, 2, 2389, 21, 0, 11, 0.401584, 11, 0.402639
0, 158, poisson, 0.0118871, 0.01221, 200000, 2, 2410, 16, 0, 9, 0.559057, 9, 0.559622
0, 158, poisson, 0.012184, 0.01218, 200000, 2, 2408, 14, 0, 11, 0.652342, 20, 0.65198
0, 158, poisson, 0.0124823, 0.01249, 200000, 2, 2446, 26, 0, 13, 0.334846, 13, 0.334707
0, 158, poisson, 0.0127833, 0.013095, 200000, 3, 2594, 11, 1, 9, 0.865762, 9, 0.866584
0, 158, poisson, 0.0130864, 0.01335, 200000, 2, 2622, 24, 0, 11, 0.427705, 11, 0.427852
0, 158, poisson, 0.013394, 0.013975, 200000, 2, 2739, 28, 0, 11, 0.396655, 11, 0.397253
0, 158, poisson, 0.013707, 0.01453, 200000, 2, 2850, 28, 0, 11, 0.433036, 14, 0.434646
0, 158, poisson, 0.0140264, 0.014665, 200000, 2, 2875, 29, 0, 11, 0.425275, 11, 0.426182
0, 158, poisson, 0.0143551, 0.014905, 200000, 2, 2943, 19, 0, 8, 0.730288, 8, 0.731232
0, 158, poisson, 0.014694, 0.01499, 200000, 2, 2954, 22, 0, 9, 0.621702, 19, 0.621829
0, 158, poisson, 0.0150402, 0.01598, 200000, 2, 3130, 33, 0, 10, 0.445121, 14, 0.44696
0, 158, poisson, 0.0154, 0.016465, 200000, 2, 3247, 23, 0, 8, 0.733444, 8, 0.737091
0, 158, poisson, 0.0157738, 0.01623, 200000, 3, 3187, 28, 1, 8, 0.524522, 9, 0.525132
0, 158, poisson, 0.0161639, 0.016825, 200000, 3, 3306, 28, 1, 9, 0.57051, 11, 0.571313
0, 158, poisson, 0.0165707, 0.017185, 200000, 2, 3373, 32, 0, 9, 0.548433, 9, 0.549469
0, 158, poisson, 0.0170022, 0.018055, 200000, 3, 3530, 39, 1, 10, 0.462393, 12, 0.464264
0, 158, poisson, 0.0174591, 0.01846, 200000, 2, 3618, 37, 0, 9, 0.545122, 20023, 0.547148
0, 158, poisson, 0.0179462, 0.01874, 200000, 3, 3687, 29, 1, 8, 0.707098, 20023, 0.708471
0, 158, poisson, 0.0184686, 0.01916, 200000, 2, 3764, 34, 0, 11, 0.660298, 11, 0.661261
0, 158, poisson, 0.0190377, 0.019905, 200000, 2, 3895, 43, 0, 9, 0.545502, 11, 0.546325
0, 158, poisson, 0.0196567, 0.02021, 200000, 2, 3962, 40, 0, 9, 0.617037, 12, 0.617575
0, 158, poisson, 0.020343, 0.02106, 200000, 2, 4116, 48, 0, 9, 0.54659, 9, 0.547267
0, 158, poisson, 0.021118, 0.02159, 200000, 3, 4223, 46, 1, 9, 0.584499, 9, 0.584789
0, 158, poisson, 0.0220086, 0.021835, 200000, 3, 4276, 44, 1, 11, 0.632533, 11, 0.632241
0, 158, poisson, 0.023063, 0.022785, 200000, 2, 4439, 59, 0, 8, 0.514643, 8, 0.514906
0, 158, poisson, 0.0243698, 0.02433, 200000, 2, 4708, 79, 0, 11, 0.424074, 11, 0.424045
0, 158, poisson, 0.0261089, 0.02512, 200000, 2, 4868, 78, 0, 10, 0.463214, 11, 0.463994
0, 158, poisson, 0.0287357, 0.02728, 200000, 3, 5299, 74, 3, 9, 0.552301, 19, 0.554564
0, 169, poisson, 0.00551592, 0.003985, 200000, 2, 789, 4, 0, 12, 0.188735, 13, 0.215128
0, 169, poisson, 0.00645671, 0.00513, 200000, 2, 1016, 5, 0, 10, 0.272835, 13, 0.293422
0, 169, poisson, 0.0070515, 0.006075, 200000, 2, 1209, 3, 0, 9, 0.764229, 8, 0.784312
0, 169, poisson, 0.00752571, 0.006685, 200000, 2, 1329, 4, 0, 11, 0.686627, 11, 0.698805
0, 169, poisson, 0.00793557, 0.00728, 200000, 2, 1440, 8, 0, 10, 0.37614, 10, 0.379186
0, 169, poisson, 0.00830505, 0.00757, 200000, 2, 1498, 8, 0, 11, 0.410626, 11, 0.414616
0, 169, poisson, 0.00864816, 0.00801, 200000, 2, 1588, 7, 0, 8, 0.548402, 17, 0.552092
0, 169, poisson, 0.00897101, 0.008835, 200000, 3, 1742, 11, 1, 10, 0.348425, 10, 0.348819
0, 169, poisson, 0.00927951, 0.00909, 200000, 2, 1798, 10, 0, 7, 0.487959, 7, 0.488143
0, 169, poisson, 0.00957761, 0.00939, 200000, 2, 1856, 11, 0, 9, 0.470965, 9, 0.470915
0, 169, poisson, 0.0098684, 0.01, 200000, 2, 1972, 14, 0, 11, 0.411652, 11, 0.411423
0, 169, poisson, 0.0101528, 0.010575, 200000, 2, 2081, 17, 0, 10, 0.373019, 10, 0.373657
0, 169, poisson, 0.0104354, 0.01066, 200000, 2, 2116, 8, 0, 8, 0.928101, 9, 0.928264
0, 169, poisson, 0.0107132, 0.01136, 200000, 2, 2242, 15, 0, 7, 0.50813, 8, 0.510013
0, 169, poisson, 0.0109904, 0.011205, 200000, 2, 2223, 9, 0, 9, 0.907496, 9, 0.90781
0, 169, poisson, 0.011268, 0.01143, 200000, 2, 2256, 15, 0, 7, 0.517551, 7, 0.517379
0, 169, poisson, 0.011546, 0.01195, 200000, 2, 2356, 17, 0, 7, 0.494789, 7, 0.495445
0, 169, poisson, 0.0118266, 0.01227, 200000, 2, 2432, 11, 0, 9, 0.884643, 9, 0.886299
0, 169, poisson, 0.0121084, 0.012555, 200000, 2, 2453, 29, 0, 11, 0.298278, 11, 0.298751
0, 169, poisson, 0.0123947, 0.01291, 200000, 2, 2534, 24, 0, 11, 0.395418, 11, 0.396033
0, 169, poisson, 0.012688, 0.01292, 200000, 2, 2540, 22, 0, 11, 0.438901, 12, 0.439081
0, 169, poisson, 0.0129867, 0.013515, 200000, 3, 2658, 21, 1, 9, 0.46964, 9, 0.470548
0, 169, poisson, 0.0132933, 0.013785, 200000, 2, 2719, 19, 0, 9, 0.606593, 9, 0.607386
0, 169, poisson, 0.0136079, 0.01453, 200000, 2, 2852, 27, 0, 10, 0.451668, 12, 0.453579
0, 169, poisson, 0.0139317, 0.014625, 200000, 2, 2881, 22, 0, 9, 0.584972, 12, 0.586628
0, 169, poisson, 0.0142659, 0.01511, 200000, 2, 2970, 26, 0, 8, 0.517935, 8, 0.51955
0, 169, poisson, 0.0146145, 0.01541, 200000, 2, 3018, 32, 0, 11, 0.424799, 11, 0.425949
0, 169, poisson, 0.0149771, 0.01553, 200000, 2, 3050, 28, 0, 7, 0.506779, 7, 0.507522
0, 169, poisson, 0.015357, 0.01579, 200000, 2, 3114, 22, 0, 8, 0.702978, 8, 0.703607
0, 169, poisson, 0.0157596, 0.0161, 200000, 2, 3158, 31, 0, 7, 0.489226, 11, 0.489598
0, 169, poisson, 0.0161854, 0.017105, 200000, 3, 3366, 26, 1, 11, 0.643306, 12, 0.645232
0, 169, poisson, 0.0166361, 0.01742, 200000, 2, 3412, 36, 0, 7, 0.492169, 13, 0.49327
0, 169, poisson, 0.0171217, 0.018215, 200000, 2, 3515, 64, 0, 11, 0.277808, 12, 0.278846
0, 169, poisson, 0.0176477, 0.018525, 200000, 2, 3641, 32, 0, 11, 0.654825, 11, 0.656387
0, 169, poisson, 0.0182238, 0.01831, 200000, 2, 3596, 33, 0, 9, 0.615386, 9, 0.615294
0, 169, poisson, 0.0188605, 0.019725, 200000, 3, 3864, 39, 1, 9, 0.569599, 20023, 0.571066
0, 169, poisson, 0.0195819, 0.01985, 200000, 3, 3891, 38, 1, 9, 0.597336, 10, 0.597091
0, 169, poisson, 0.0204099, 0.021045, 200000, 2, 4107, 51, 0, 7, 0.507908, 7, 0.508203
0, 169, poisson, 0.0213907, 0.021315, 200000, 2, 4157, 53, 0, 6, 0.500331, 12, 0.500202
0, 169, poisson, 0.0226048, 0.022735, 200000, 2, 4451, 48, 0, 12, 0.656671, 23, 0.656338
0, 169, poisson, 0.024218, 0.02324, 200000, 2, 4520, 64, 0, 8, 0.489061, 10, 0.489482
0, 169, poisson, 0.0266504, 0.025025, 200000, 3, 4886, 55, 3, 11, 0.625984, 11, 0.628637
0, 154, poisson, 0.00592079, 0.004275, 200000, 2, 853, 1, 0, 6, 1.07764, 7, 1.26496
0, 154, poisson, 0.00690703, 0.005505, 200000, 2, 1089, 6, 0, 10, 0.262271, 20027, 0.279879
0, 154, poisson, 0.00752966, 0.00665, 200000, 2, 1314, 8, 0, 11, 0.303591, 13, 0.308947
0, 154, poisson, 0.00802665, 0.00693, 200000, 2, 1370, 8, 0, 13, 0.329292, 13, 0.339052
0, 154, poisson, 0.0084555, 0.00788, 200000, 2, 1572, 2, 0, 9, 2.3756, 9, 2.39267
0, 154, poisson, 0.00883991, 0.00811, 200000, 2, 1612, 5, 0, 9, 0.840323, 13, 0.848187
0, 154, poisson, 0.00919524, 0.00865, 200000, 2, 1706, 12, 0, 10, 0.351298, 12, 0.352748
0, 154, poisson, 0.00953106, 0.00948, 200000, 2, 1882, 7, 0, 9, 0.822554, 9, 0.822717
0, 154, poisson, 0.00985124, 0.009535, 200000, 2, 1887, 10, 0, 8, 0.545059, 8, 0.545675
0, 154, poisson, 0.0101618, 0.00979, 200000, 2, 1946, 6, 0, 7, 1.06862, 7, 1.07067
0, 154, poisson, 0.0104655, 0.010475, 200000, 2, 2069, 13, 0, 6, 0.499561, 6, 0.49937
0, 154, poisson, 0.010764, 0.010925, 200000, 2, 2159, 13, 0, 9, 0.550683, 9, 0.550933
0, 154, poisson, 0.0110577, 0.01119, 200000, 2, 2202, 18, 0, 11, 0.398174, 12, 0.398123
0, 154, poisson, 0.0113493, 0.011895, 200000, 2, 2357, 11, 0, 9, 0.820857, 12, 0.822664
0, 154, poisson, 0.0116386, 0.012155, 200000, 2, 2399, 16, 0, 9, 0.552961, 9, 0.553721
0, 154, poisson, 0.0119277, 0.01219, 200000, 2, 2398, 20, 0, 11, 0.428945, 14, 0.428993
0, 154, poisson, 0.0122185, 0.01241, 200000, 2, 2452, 15, 0, 11, 0.627621, 11, 0.627736
0, 154, poisson, 0.0125119, 0.01314, 200000, 2, 2582, 23, 0, 11, 0.432093, 11, 0.433468
0, 154, poisson, 0.0128086, 0.01324, 200000, 2, 2614, 17, 0, 11, 0.629568, 12, 0.630323
0, 154, poisson, 0.0131097, 0.01356, 200000, 2, 2672, 20, 0, 9, 0.548863, 9, 0.549779
0, 154, poisson, 0.0134165, 0.014035, 200000, 2, 2753, 27, 0, 11, 0.41774, 11, 0.418581
0, 154, poisson, 0.0137297, 0.014415, 200000, 2, 2827, 28, 0, 11, 0.425792, 11, 0.426722
0, 154, poisson, 0.0140496, 0.01501, 200000, 2, 2952, 25, 0, 8, 0.53337, 8, 0.53583
0, 154, poisson, 0.0143777, 0.015155, 200000, 2, 2981, 25, 0, 9, 0.546601, 11, 0.54807
0, 154, poisson, 0.0147169, 0.01552, 200000, 2, 3048, 28, 0, 7, 0.505328, 7, 0.506758
0, 154, poisson, 0.0150692, 0.016155, 200000, 2, 3175, 28, 0, 9, 0.553787, 20028, 0.556786
0, 154, poisson, 0.0154326, 0.016585, 200000, 2, 3257, 30, 0, 9, 0.542623, 11, 0.545676
0, 154, poisson, 0.0158126, 0.016325, 200000, 2, 3205, 30, 0, 8, 0.525075, 8, 0.525783
0, 154, poisson, 0.0162099, 0.01649, 200000, 3, 3227, 34, 1, 11, 0.438483, 11, 0.438869
0, 154, poisson, 0.0166278, 0.017385, 200000, 2, 3405, 36, 0, 7, 0.489856, 8, 0.490956
0, 154, poisson, 0.0170749, 0.01823, 200000, 2, 3590, 28, 0, 8, 0.738285, 13, 0.741897
0, 154, poisson, 0.0175497, 0.018315, 200000, 3, 3591, 33, 2, 9, 0.546959, 9, 0.547927
0, 154, poisson, 0.0180581, 0.01858, 200000, 2, 3628, 44, 0, 10, 0.452157, 11, 0.4523
0, 154, poisson, 0.0186099, 0.01905, 200000, 2, 3726, 42, 0, 7, 0.506007, 7, 0.506694
0, 154, poisson, 0.0192168, 0.01954, 200000, 2, 3820, 44, 0, 7, 0.508746, 11, 0.508898
0, 154, poisson, 0.0198916, 0.020605, 200000, 2, 4029, 46, 0, 9, 0.546144, 9, 0.546883
0, 154, poisson, 0.0206483, 0.02132, 200000, 3, 4171, 45, 1, 9, 0.5814, 20031, 0.582214
0, 154, poisson, 0.0215164, 0.02139, 200000, 2, 4158, 60, 0, 9, 0.435394, 9, 0.435214
0, 154, poisson, 0.0225486, 0.02226, 200000, 2, 4370, 41, 0, 9, 0.755421, 19, 0.755085
0, 154, poisson, 0.0238261, 0.023845, 200000, 3, 4660, 53, 1, 11, 0.628571, 11, 0.627949
0, 154, poisson, 0.0255117, 0.0248, 200000, 3, 4833, 62, 1, 9, 0.573825, 20026, 0.573951
0, 154, poisson, 0.0280822, 0.026415, 200000, 3, 5142, 69, 1, 9, 0.586527, 9, 0.588021
0, 165, poisson, 0.00565772, 0.00383, 200000, 2, 762, 2, 0, 13, 0.334601, 11, 0.428932
0, 165, poisson, 0.00661275, 0.005395, 200000, 2, 1071, 4, 0, 11, 0.403024, 11, 0.423854
0, 165, poisson, 0.00721586, 0.006235, 200000, 2, 1233, 7, 0, 11, 0.303175, 13, 0.310887
0, 165, poisson, 0.00770316, 0.006885, 200000, 2, 1365, 6, 0, 8, 0.456163, 9, 0.464955
0, 165, poisson, 0.00812461, 0.00739, 200000, 2, 1460, 9, 0, 13, 0.339292, 13, 0.342886
0, 165, poisson, 0.00850271, 0.008185, 200000, 2, 1625, 6, 0, 8, 0.696544, 8, 0.697135
0, 165, poisson, 0.00885441, 0.008625, 200000, 2, 1707, 9, 0, 7, 0.488539, 7, 0.488694
0, 165, poisson, 0.00918601, 0.00911, 200000, 2, 1800, 11, 0, 11, 0.439154, 21, 0.439084
0, 165, poisson, 0.00950266, 0.00914, 200000, 3, 1809, 8, 1, 7, 0.512713, 7, 0.513378
0, 165, poisson, 0.00980912, 0.009665, 200000, 2, 1927, 3, 0, 11, 2.40077, 11, 2.39956
0, 165, poisson, 0.0101087, 0.010275, 200000, 2, 2025, 15, 0, 11, 0.403865, 11, 0.404255
0, 165, poisson, 0.0104033, 0.010515, 200000, 3, 2074, 13, 1, 11, 0.437815, 11, 0.437709
0, 165, poisson, 0.0106928, 0.0112, 200000, 2, 2206, 17, 0, 11, 0.425262, 11, 0.426315
0, 165, poisson, 0.0109808, 0.011505, 200000, 2, 2267, 17, 0, 9, 0.452656, 9, 0.453631
0, 165, poisson, 0.0112675, 0.011425, 200000, 2, 2253, 16, 0, 8, 0.47904, 8, 0.479143
0, 165, poisson, 0.0115545, 0.01187, 200000, 2, 2342, 16, 0, 8, 0.523643, 12, 0.523784
0, 165, poisson, 0.0118438, 0.012295, 200000, 2, 2427, 16, 0, 9, 0.567923, 11, 0.568819
0, 165, poisson, 0.0121347, 0.012365, 200000, 2, 2421, 26, 0, 13, 0.326913, 14, 0.327141
0, 165, poisson, 0.0124284, 0.013005, 200000, 2, 2567, 17, 0, 9, 0.602971, 9, 0.604198
0, 165, poisson, 0.0127274, 0.012785, 200000, 2, 2505, 26, 0, 10, 0.353102, 10, 0.352998
0, 165, poisson, 0.0130302, 0.01325, 200000, 2, 2624, 13, 0, 9, 0.871078, 9, 0.871325
0, 165, poisson, 0.0133404, 0.01376, 200000, 2, 2700, 26, 0, 11, 0.417317, 11, 0.417893
0, 165, poisson, 0.0136596, 0.0145, 200000, 2, 2850, 25, 0, 7, 0.492506, 10, 0.494171
0, 165, poisson, 0.0139871, 0.014715, 200000, 2, 2889, 27, 0, 9, 0.465728, 9, 0.467121
0, 165, poisson, 0.0143266, 0.015245, 200000, 2, 2997, 26, 0, 8, 0.528508, 8, 0.530501
0, 165, poisson, 0.0146768, 0.015395, 200000, 2, 3011, 34, 0, 11, 0.395025, 11, 0.3959
0, 165, poisson, 0.01504, 0.01563, 200000, 2, 3082, 22, 0, 11, 0.686137, 15, 0.686736
0, 165, poisson, 0.0154197, 0.015445, 200000, 3, 3040, 23, 1, 9, 0.58156, 11, 0.581376
0, 165, poisson, 0.0158194, 0.016665, 200000, 2, 3257, 38, 0, 11, 0.416289, 11, 0.417453
0, 165, poisson, 0.0162393, 0.01686, 200000, 2, 3310, 31, 0, 9, 0.544635, 9, 0.545529
0, 165, poisson, 0.0166819, 0.017225, 200000, 2, 3375, 35, 0, 7, 0.496396, 7, 0.496736
0, 165, poisson, 0.0171526, 0.017945, 200000, 2, 3495, 47, 0, 11, 0.385421, 11, 0.386092
0, 165, poisson, 0.0176565, 0.0184, 200000, 3, 3568, 53, 2, 13, 0.33078, 13, 0.331425
0, 165, poisson, 0.018204, 0.018935, 200000, 2, 3719, 34, 0, 11, 0.642016, 11, 0.642925
