Fit, RefSeqBin, InsertLength, Counts, Sites, FunctionCalls, LogLikelihood, DispersionA, DispersionB, RawGCbias0, GCbias0, GCcount0, GCsites0, RawGCbias1, GCbias1, GCcount1, GCsites1, RawGCbias2, GCbias2, GCcount2, GCsites2, RawGCbias3, GCbias3, GCcount3, GCsites3, RawGCbias4, GCbias4, GCcount4, GCsites4, RawGCbias5, GCbias5, GCcount5, GCsites5, RawGCbias6, GCbias6, GCcount6, GCsites6, RawGCbias7, GCbias7, GCcount7, GCsites7, RawGCbias8, GCbias8, GCcount8, GCsites8, RawGCbias9, GCbias9, GCcount9, GCsites9, RawGCbias10, GCbias10, GCcount10, GCsites10, RawGCbias11, GCbias11, GCcount11, GCsites11, RawGCbias12, GCbias12, GCcount12, GCsites12, RawGCbias13, GCbias13, GCcount13, GCsites13, RawGCbias14, GCbias14, GCcount14, GCsites14, RawGCbias15, GCbias15, GCcount15, GCsites15, RawGCbias16, GCbias16, GCcount16, GCsites16, RawGCbias17, GCbias17, GCcount17, GCsites17, RawGCbias18, GCbias18, GCcount18, GCsites18, RawGCbias19, GCbias19, GCcount19, GCsites19, RawGCbias20, GCbias20, GCcount20, GCsites20, RawGCbias21, GCbias21, GCcount21, GCsites21, RawGCbias22, GCbias22, GCcount22, GCsites22, RawGCbias23, GCbias23, GCcount23, GCsites23, RawGCbias24, GCbias24, GCcount24, GCsites24, RawGCbias25, GCbias25, GCcount25, GCsites25, RawGCbias26, GCbias26, GCcount26, GCsites26, RawGCbias27, GCbias27, GCcount27, GCsites27, RawGCbias28, GCbias28, GCcount28, GCsites28, RawGCbias29, GCbias29, GCcount29, GCsites29, RawGCbias30, GCbias30, GCcount30, GCsites30, RawGCbias31, GCbias31, GCcount31, GCsites31, RawGCbias32, GCbias32, GCcount32, GCsites32, RawGCbias33, GCbias33, GCcount33, GCsites33, RawGCbias34, GCbias34, GCcount34, GCsites34, RawGCbias35, GCbias35, GCcount35, GCsites35, RawGCbias36, GCbias36, GCcount36, GCsites36, RawGCbias37, GCbias37, GCcount37, GCsites37, RawGCbias38, GCbias38, GCcount38, GCsites38, RawGCbias39, GCbias39, GCcount39, GCsites39, RawGCbias40, GCbias40, GCcount40, GCsites40, RawGCbias41, GCbias41, GCcount41, GCsites41, RawGCbias42, GCbias42, GCcount42, GCsites42, RawGCbias43, GCbias43, GCcount43, GCsites43, RawGCbias44, GCbias44, GCcount44, GCsites44, RawGCbias45, GCbias45, GCcount45, GCsites45, RawGCbias46, GCbias46, GCcount46, GCsites46, RawGCbias47, GCbias47, GCcount47, GCsites47, RawGCbias48, GCbias48, GCcount48, GCsites48, RawGCbias49, GCbias49, GCcount49, GCsites49, RawGCbias50, GCbias50, GCcount50, GCsites50, RawGCbias51, GCbias51, GCcount51, GCsites51, RawGCbias52, GCbias52, GCcount52, GCsites52, RawGCbias53, GCbias53, GCcount53, GCsites53, RawGCbias54, GCbias54, GCcount54, GCsites54, RawGCbias55, GCbias55, GCcount55, GCsites55, RawGCbias56, GCbias56, GCcount56, GCsites56, RawGCbias57, GCbias57, GCcount57, GCsites57, RawGCbias58, GCbias58, GCcount58, GCsites58, RawGCbias59, GCbias59, GCcount59, GCsites59, RawGCbias60, GCbias60, GCcount60, GCsites60, RawGCbias61, GCbias61, GCcount61, GCsites61, RawGCbias62, GCbias62, GCcount62, GCsites62, RawGCbias63, GCbias63, GCcount63, GCsites63, RawGCbias64, GCbias64, GCcount64, GCsites64, RawGCbias65, GCbias65, GCcount65, GCsites65, RawGCbias66, GCbias66, GCcount66, GCsites66, RawGCbias67, GCbias67, GCcount67, GCsites67, RawGCbias68, GCbias68, GCcount68, GCsites68, RawGCbias69, GCbias69, GCcount69, GCsites69, RawGCbias70, GCbias70, GCcount70, GCsites70, RawGCbias71, GCbias71, GCcount71, GCsites71, RawGCbias72, GCbias72, GCcount72, GCsites72, RawGCbias73, GCbias73, GCcount73, GCsites73, RawGCbias74, GCbias74, GCcount74, GCsites74, RawGCbias75, GCbias75, GCcount75, GCsites75, RawGCbias76, GCbias76, GCcount76, GCsites76, RawGCbias77, GCbias77, GCcount77, GCsites77, RawGCbias78, GCbias78, GCcount78, GCsites78, RawGCbias79, GCbias79, GCcount79, GCsites79, RawGCbias80, GCbias80, GCcount80, GCsites80, RawGCbias81, GCbias81, GCcount81, GCsites81, RawGCbias82, GCbias82, GCcount82, GCsites82, RawGCbias83, GCbias83, GCcount83, GCsites83, RawGCbias84, GCbias84, GCcount84, GCsites84, RawGCbias85, GCbias85, GCcount85, GCsites85, RawGCbias86, GCbias86, GCcount86, GCsites86, RawGCbias87, GCbias87, GCcount87, GCsites87, RawGCbias88, GCbias88, GCcount88, GCsites88, RawGCbias89, GCbias89, GCcount89, GCsites89, RawGCbias90, GCbias90, GCcount90, GCsites90, RawGCbias91, GCbias91, GCcount91, GCsites91, RawGCbias92, GCbias92, GCcount92, GCsites92, RawGCbias93, GCbias93, GCcount93, GCsites93, RawGCbias94, GCbias94, GCcount94, GCsites94, RawGCbias95, GCbias95, GCcount95, GCsites95, RawGCbias96, GCbias96, GCcount96, GCsites96, RawGCbias97, GCbias97, GCcount97, GCsites97, RawGCbias98, GCbias98, GCcount98, GCsites98, RawGCbias99, GCbias99, GCcount99, GCsites99, RawGCbias100, GCbias100, GCcount100, GCsites100, GCknot0, GCknot1, GCknot2, GCknot3, GCknot4, GCknot5, SurBias0A, SurCount0A, SurSites0A, SurBias0C, SurCount0C, SurSites0C, SurBias0G, SurCount0G, SurSites0G, SurBias0T, SurCount0T, SurSites0T, SurBias1A, SurCount1A, SurSites1A, SurBias1C, SurCount1C, SurSites1C, SurBias1G, SurCount1G, SurSites1G, SurBias1T, SurCount1T, SurSites1T, SurBias2A, SurCount2A, SurSites2A, SurBias2C, SurCount2C, SurSites2C, SurBias2G, SurCount2G, SurSites2G, SurBias2T, SurCount2T, SurSites2T, SurBias3A, SurCount3A, SurSites3A, SurBias3C, SurCount3C, SurSites3C, SurBias3G, SurCount3G, SurSites3G, SurBias3T, SurCount3T, SurSites3T, SurBias4A, SurCount4A, SurSites4A, SurBias4C, SurCount4C, SurSites4C, SurBias4G, SurCount4G, SurSites4G, SurBias4T, SurCount4T, SurSites4T, SurBias5A, SurCount5A, SurSites5A, SurBias5C, SurCount5C, SurSites5C, SurBias5G, SurCount5G, SurSites5G, SurBias5T, SurCount5T, SurSites5T, SurBias6A, SurCount6A, SurSites6A, SurBias6C, SurCount6C, SurSites6C, SurBias6G, SurCount6G, SurSites6G, SurBias6T, SurCount6T, SurSites6T, SurBias7A, SurCount7A, SurSites7A, SurBias7C, SurCount7C, SurSites7C, SurBias7G, SurCount7G, SurSites7G, SurBias7T, SurCount7T, SurSites7T, SurBias8A, SurCount8A, SurSites8A, SurBias8C, SurCount8C, SurSites8C, SurBias8G, SurCount8G, SurSites8G, SurBias8T, SurCount8T, SurSites8T, SurBias9A, SurCount9A, SurSites9A, SurBias9C, SurCount9C, SurSites9C, SurBias9G, SurCount9G, SurSites9G, SurBias9T, SurCount9T, SurSites9T, SurBias10A, SurCount10A, SurSites10A, SurBias10C, SurCount10C, SurSites10C, SurBias10G, SurCount10G, SurSites10G, SurBias10T, SurCount10T, SurSites10T, SurBias11A, SurCount11A, SurSites11A, SurBias11C, SurCount11C, SurSites11C, SurBias11G, SurCount11G, SurSites11G, SurBias11T, SurCount11T, SurSites11T, SurBias12A, SurCount12A, SurSites12A, SurBias12C, SurCount12C, SurSites12C, SurBias12G, SurCount12G, SurSites12G, SurBias12T, SurCount12T, SurSites12T, SurBias13A, SurCount13A, SurSites13A, SurBias13C, SurCount13C, SurSites13C, SurBias13G, SurCount13G, SurSites13G, SurBias13T, SurCount13T, SurSites13T, SurBias14A, SurCount14A, SurSites14A, SurBias14C, SurCount14C, SurSites14C, SurBias14G, SurCount14G, SurSites14G, SurBias14T, SurCount14T, SurSites14T, SurBias15A, SurCount15A, SurSites15A, SurBias15C, SurCount15C, SurSites15C, SurBias15G, SurCount15G, SurSites15G, SurBias15T, SurCount15T, SurSites15T, SurBias16A, SurCount16A, SurSites16A, SurBias16C, SurCount16C, SurSites16C, SurBias16G, SurCount16G, SurSites16G, SurBias16T, SurCount16T, SurSites16T, SurBias17A, SurCount17A, SurSites17A, SurBias17C, SurCount17C, SurSites17C, SurBias17G, SurCount17G, SurSites17G, SurBias17T, SurCount17T, SurSites17T, SurBias18A, SurCount18A, SurSites18A, SurBias18C, SurCount18C, SurSites18C, SurBias18G, SurCount18G, SurSites18G, SurBias18T, SurCount18T, SurSites18T, SurBias19A, SurCount19A, SurSites19A, SurBias19C, SurCount19C, SurSites19C, SurBias19G, SurCount19G, SurSites19G, SurBias19T, SurCount19T, SurSites19T, SurBias20A, SurCount20A, SurSites20A, SurBias20C, SurCount20C, SurSites20C, SurBias20G, SurCount20G, SurSites20G, SurBias20T, SurCount20T, SurSites20T, SurBias21A, SurCount21A, SurSites21A, SurBias21C, SurCount21C, SurSites21C, SurBias21G, SurCount21G, SurSites21G, SurBias21T, SurCount21T, SurSites21T, SurBias22A, SurCount22A, SurSites22A, SurBias22C, SurCount22C, SurSites22C, SurBias22G, SurCount22G, SurSites22G, SurBias22T, SurCount22T, SurSites22T, SurBias23A, SurCount23A, SurSites23A, SurBias23C, SurCount23C, SurSites23C, SurBias23G, SurCount23G, SurSites23G, SurBias23T, SurCount23T, SurSites23T, SurBias24A, SurCount24A, SurSites24A, SurBias24C, SurCount24C, SurSites24C, SurBias24G, SurCount24G, SurSites24G, SurBias24T, SurCount24T, SurSites24T, SurBias25A, SurCount25A, SurSites25A, SurBias25C, SurCount25C, SurSites25C, SurBias25G, SurCount25G, SurSites25G, SurBias25T, SurCount25T, SurSites25T, SurBias26A, SurCount26A, SurSites26A, SurBias26C, SurCount26C, SurSites26C, SurBias26G, SurCount26G, SurSites26G, SurBias26T, SurCount26T, SurSites26T, SurBias27A, SurCount27A, SurSites27A, SurBias27C, SurCount27C, SurSites27C, SurBias27G, SurCount27G, SurSites27G, SurBias27T, SurCount27T, SurSites27T, SurBias28A, SurCount28A, SurSites28A, SurBias28C, SurCount28C, SurSites28C, SurBias28G, SurCount28G, SurSites28G, SurBias28T, SurCount28T, SurSites28T, SurBias29A, SurCount29A, SurSites29A, SurBias29C, SurCount29C, SurSites29C, SurBias29G, SurCount29G, SurSites29G, SurBias29T, SurCount29T, SurSites29T
poisson, 0, 150, 26763, 8844664, 42, -140246, 0, 1e-100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 22, 0, 0, 0, 164, 0, 0, 0, 158, 51.5348, 0.997019, 2, 592, 0, 0, 0, 438, 0, 0, 0, 1444, 11.3687, 0.219945, 1, 1170, 3.7473, 0.0724973, 1, 3542, 52.2078, 1.01004, 11, 2756, 9.95777, 0.192648, 6, 7634, 21.7283, 0.420367, 8, 4796, 13.7126, 0.265291, 15, 14308, 33.1246, 0.640846, 25, 9570, 47.8664, 0.926048, 88, 24622, 36.0721, 0.69787, 42, 15594, 51.8797, 1.00369, 151, 38788, 54.0404, 1.04549, 92, 23314, 51.2495, 0.991499, 210, 54742, 53.0291, 1.02593, 120, 31904, 59.855, 1.15799, 316, 72758, 51.3819, 0.994061, 149, 41090, 54.3944, 1.05234, 363, 93554, 46.4174, 0.898016, 162, 52696, 53.3591, 1.03231, 468, 127748, 45.7178, 0.884481, 237, 73932, 52.7394, 1.02032, 597, 171764, 52.8328, 1.02213, 349, 99176, 54.4302, 1.05303, 833, 227686, 54.5353, 1.05507, 487, 136640, 56.7822, 1.09854, 1196, 323598, 51.4928, 0.996206, 624, 191878, 52.9098, 1.02362, 1477, 453064, 53.7981, 1.04081, 890, 267868, 51.6216, 0.998698, 1969, 625416, 51.182, 0.990193, 1095, 359474, 51.3634, 0.993704, 2424, 796002, 49.3555, 0.954856, 1207, 426176, 51.9831, 1.00569, 2584, 871690, 48.8199, 0.944495, 1165, 423730, 51.8339, 1.00281, 2258, 780760, 49.8776, 0.964959, 932, 345778, 53.3246, 1.03165, 1631, 573626, 48.0814, 0.930207, 590, 231308, 50.1661, 0.97054, 908, 351094, 49.2471, 0.95276, 302, 125086, 45.7134, 0.884396, 394, 173434, 44.3339, 0.857708, 127, 56128, 40.0959, 0.775716, 130, 69146, 45.4475, 0.87925, 42, 20682, 43.0985, 0.833805, 47, 23656, 59.3569, 1.14835, 18, 7048, 28.0798, 0.543247, 10, 7740, 18.6442, 0.360701, 2, 2292, 16.9347, 0.327627, 2, 2656, 124.477, 2.4082, 3, 790, 67.3979, 1.30392, 2, 798, 0, 0, 0, 280, 56.1371, 1.08606, 1, 442, 0, 0, 0, 94, 0, 0, 0, 116, 0, 0, 0, 38, 0, 0, 0, 68, 0, 0, 0, 32, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 46, 50, 53, 56, 73, -3.61057, 13592, 4352584, -3.64656, 13087, 4487260, -3.67399, 13050, 4496190, -3.60932, 13797, 4353294, 0.0357603, 13559, 4352782, -0.0564835, 12965, 4487150, -0.0495541, 12576, 4496040, 0.0702774, 14426, 4353356, 0.0278094, 13670, 4353202, -0.0460225, 12646, 4486788, -0.0494014, 13128, 4496354, 0.0676145, 14082, 4352984, -0.0649725, 12637, 4353256, 0.0127409, 13777, 4487020, -0.011748, 13087, 4496330, 0.0639796, 14025, 4352722, -0.269821, 10492, 4353066, 0.135639, 15256, 4487396, -0.0589293, 12642, 4496284, 0.193111, 15136, 4352582, 0.107035, 13412, 4354042, -0.192386, 11527, 4486998, 0.483767, 18997, 4497054, -0.398415, 9590, 4351234, -0.0799907, 12957, 4354128, 0.378682, 17513, 4488368, -0.0211814, 12957, 4495560, -0.27751, 10099, 4351272, 0.313534, 16193, 4355048, -0.326861, 10208, 4486974, 0.038356, 14656, 4495558, -0.0250284, 12469, 4351748, -0.228471, 10782, 4354336, 0.8131, 23618, 4489752, -0.451536, 8208, 4493946, -0.133093, 10918, 4351294, 0.577646, 18296, 4355978, -0.839613, 6472, 4486576, -0.0569792, 13086, 4494374, 0.318946, 15672, 4352400, -0.131964, 11029, 4354606, 0.135685, 12699, 4488326, 0.815757, 22800, 4495436, -0.819478, 6998, 4350960, -0.24664, 10551, 4354702, 0.00421135, 13243, 4488884, -0.43652, 9282, 4492084, 0.678948, 20450, 4353658, -0.0122294, 13308, 4355240, 0.186332, 12981, 4488980, -0.400024, 11296, 4491896, 0.225922, 15941, 4353212, -0.456109, 9573, 4354580, 0.412021, 16173, 4489830, -0.65813, 7461, 4490758, 0.702217, 20319, 4354160, 0.60731, 18691, 4356566, -0.636583, 7803, 4488042, -0.561034, 8155, 4490594, 0.590307, 18877, 4354126, 0.655354, 19677, 4357056, -0.663836, 7457, 4488190, 0.404194, 16168, 4491886, -0.395712, 10224, 4352196, 0.254795, 16160, 4356466, -0.411062, 11155, 4489322, 0.200153, 13263, 4490656, -0.0438856, 12948, 4352884, 0.508653, 18409, 4356716, -0.262458, 11055, 4489602, -0.0232159, 13093, 4490228, -0.222979, 10969, 4352782, -0.612688, 8344, 4355016, 0.672242, 20899, 4491736, 0.0810518, 12953, 4489866, -0.140606, 11330, 4352710, 0.0163082, 13108, 4356166, 0.08037, 14668, 4490518, -0.441448, 9494, 4488818, 0.34477, 16256, 4353826, -0.0951997, 11647, 4356000, -0.348892, 9678, 4489554, 0.544759, 20053, 4490602, -0.100668, 12148, 4353172, -0.0623169, 12305, 4356316, -0.0248178, 13733, 4490596, -0.11553, 12260, 4488822, 0.202665, 15228, 4353594, -0.262852, 10400, 4356122, 0.0368558, 13620, 4490796, 0.25422, 16111, 4489302, -0.0282239, 13395, 4353108, -0.343424, 10088, 4356244, 0.406107, 17956, 4491846, -0.10475, 12415, 4488410, 0.0420676, 13067, 4352828, 0.0749652, 13975, 4357030, 0.0514006, 13711, 4491042, 0.0876893, 14710, 4488666, -0.214055, 11130, 4352590, 0.0604354, 13828, 4357440, -0.0337197, 12970, 4491030, 0.061735, 14275, 4488056, -0.0884506, 12453, 4352802, 0.0517862, 13823, 4357486, -0.0384592, 13119, 4491438, -0.0421286, 12847, 4487366, 0.0288016, 13737, 4353038, 0.0359727, 14066, 4357636, -0.0359413, 12771, 4491452, -0.0317454, 13030, 4487222, 0.0317139, 13659, 4353018, 0.0210587, 13711, 4357372, -0.0457742, 12875, 4491536, -0.00524222, 13297, 4487110, 0.0299577, 13643, 4353310, 0.0341884, 13762, 4357144, -0.0410714, 13043, 4491836, 0.00232764, 13442, 4486958, 0.00455533, 13279, 4353390
gcspline, 0, 150, 26763, 8844664, 39, -140292, 0, 1e-100, 1.5714, 0.030296, 0, 0, 1.5714, 0.030296, 0, 0, 1.5714, 0.030296, 0, 0, 1.5714, 0.030296, 0, 0, 1.5714, 0.030296, 0, 0, 1.5714, 0.030296, 0, 0, 1.5714, 0.030296, 0, 0, 1.5714, 0.030296, 0, 0, 1.5714, 0.030296, 0, 0, 1.5714, 0.030296, 0, 0, 1.5714, 0.030296, 0, 0, 1.5714, 0.030296, 0, 0, 1.5714, 0.030296, 0, 0, 1.5714, 0.030296, 0, 0, 1.5714, 0.030296, 0, 0, 1.5714, 0.030296, 0, 10, 1.5714, 0.030296, 0, 22, 1.5714, 0.030296, 0, 164, 1.5714, 0.030296, 0, 158, 1.95761, 0.0377419, 2, 592, 3.02012, 0.0582266, 0, 438, 4.60251, 0.0887343, 0, 1444, 6.8844, 0.132728, 1, 1170, 10.0318, 0.193409, 1, 3542, 14.1264, 0.27235, 11, 2756, 19.0808, 0.36787, 6, 7634, 24.5953, 0.474186, 8, 4796, 30.2122, 0.582477, 15, 14308, 35.4613, 0.683678, 25, 9570, 40.0062, 0.771301, 88, 24622, 43.7049, 0.842611, 42, 15594, 46.579, 0.898021, 151, 38788, 48.7424, 0.939732, 92, 23314, 50.3389, 0.970511, 210, 54742, 51.5037, 0.992968, 120, 31904, 52.3488, 1.00926, 316, 72758, 52.96, 1.02105, 149, 41090, 53.4002, 1.02953, 363, 93554, 53.7142, 1.03559, 162, 52696, 53.9331, 1.03981, 468, 127748, 54.0776, 1.04259, 237, 73932, 54.1607, 1.04419, 597, 171764, 54.1889, 1.04474, 349, 99176, 54.1629, 1.04424, 833, 227686, 54.0773, 1.04259, 487, 136640, 53.9188, 1.03953, 1196, 323598, 53.6633, 1.0346, 624, 191878, 53.2791, 1.0272, 1477, 453064, 52.7622, 1.01723, 890, 267868, 52.1406, 1.00525, 1969, 625416, 51.4878, 0.992662, 1095, 359474, 50.9334, 0.981974, 2424, 796002, 50.6457, 0.976426, 1207, 426176, 50.7301, 0.978054, 2584, 871690, 51.0382, 0.983993, 1165, 423730, 51.3664, 0.990322, 2258, 780760, 51.55, 0.993862, 932, 345778, 51.4433, 0.991803, 1631, 573626, 50.8981, 0.981293, 590, 231308, 49.8748, 0.961564, 908, 351094, 48.3638, 0.932433, 302, 125086, 46.4344, 0.895234, 394, 173434, 44.3263, 0.854592, 127, 56128, 42.4122, 0.817688, 130, 69146, 40.8771, 0.788092, 42, 20682, 39.7879, 0.767092, 47, 23656, 39.1563, 0.754916, 18, 7048, 38.9546, 0.751027, 10, 7740, 39.1297, 0.754403, 2, 2292, 39.6131, 0.763723, 2, 2656, 40.3284, 0.777514, 3, 790, 41.1971, 0.794261, 2, 798, 42.1434, 0.812506, 0, 280, 43.0989, 0.830927, 1, 442, 43.5624, 0.839863, 0, 94, 43.5624, 0.839863, 0, 116, 43.5624, 0.839863, 0, 38, 43.5624, 0.839863, 0, 68, 43.5624, 0.839863, 0, 32, 43.5624, 0.839863, 0, 64, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 43.5624, 0.839863, 0, 0, 19, 46, 52, 57, 62, 73, -3.61057, 13592, 4352584, -3.64656, 13087, 4487260, -3.67399, 13050, 4496190, -3.60932, 13797, 4353294, 0.0357603, 13559, 4352782, -0.0564835, 12965, 4487150, -0.0495541, 12576, 4496040, 0.0702774, 14426, 4353356, 0.0278094, 13670, 4353202, -0.0460225, 12646, 4486788, -0.0494014, 13128, 4496354, 0.0676145, 14082, 4352984, -0.0649725, 12637, 4353256, 0.0127409, 13777, 4487020, -0.011748, 13087, 4496330, 0.0639796, 14025, 4352722, -0.269821, 10492, 4353066, 0.135639, 15256, 4487396, -0.0589293, 12642, 4496284, 0.193111, 15136, 4352582, 0.107035, 13412, 4354042, -0.192386, 11527, 4486998, 0.483767, 18997, 4497054, -0.398415, 9590, 4351234, -0.0799907, 12957, 4354128, 0.378682, 17513, 4488368, -0.0211814, 12957, 4495560, -0.27751, 10099, 4351272, 0.313534, 16193, 4355048, -0.326861, 10208, 4486974, 0.038356, 14656, 4495558, -0.0250284, 12469, 4351748, -0.228471, 10782, 4354336, 0.8131, 23618, 4489752, -0.451536, 8208, 4493946, -0.133093, 10918, 4351294, 0.577646, 18296, 4355978, -0.839613, 6472, 4486576, -0.0569792, 13086, 4494374, 0.318946, 15672, 4352400, -0.131964, 11029, 4354606, 0.135685, 12699, 4488326, 0.815757, 22800, 4495436, -0.819478, 6998, 4350960, -0.24664, 10551, 4354702, 0.00421135, 13243, 4488884, -0.43652, 9282, 4492084, 0.678948, 20450, 4353658, -0.0122294, 13308, 4355240, 0.186332, 12981, 4488980, -0.400024, 11296, 4491896, 0.225922, 15941, 4353212, -0.456109, 9573, 4354580, 0.412021, 16173, 4489830, -0.65813, 7461, 4490758, 0.702217, 20319, 4354160, 0.60731, 18691, 4356566, -0.636583, 7803, 4488042, -0.561034, 8155, 4490594, 0.590307, 18877, 4354126, 0.655354, 19677, 4357056, -0.663836, 7457, 4488190, 0.404194, 16168, 4491886, -0.395712, 10224, 4352196, 0.254795, 16160, 4356466, -0.411062, 11155, 4489322, 0.200153, 13263, 4490656, -0.0438856, 12948, 4352884, 0.508653, 18409, 4356716, -0.262458, 11055, 4489602, -0.0232159, 13093, 4490228, -0.222979, 10969, 4352782, -0.612688, 8344, 4355016, 0.672242, 20899, 4491736, 0.0810518, 12953, 4489866, -0.140606, 11330, 4352710, 0.0163082, 13108, 4356166, 0.08037, 14668, 4490518, -0.441448, 9494, 4488818, 0.34477, 16256, 4353826, -0.0951997, 11647, 4356000, -0.348892, 9678, 4489554, 0.544759, 20053, 4490602, -0.100668, 12148, 4353172, -0.0623169, 12305, 4356316, -0.0248178, 13733, 4490596, -0.11553, 12260, 4488822, 0.202665, 15228, 4353594, -0.262852, 10400, 4356122, 0.0368558, 13620, 4490796, 0.25422, 16111, 4489302, -0.0282239, 13395, 4353108, -0.343424, 10088, 4356244, 0.406107, 17956, 4491846, -0.10475, 12415, 4488410, 0.0420676, 13067, 4352828, 0.0749652, 13975, 4357030, 0.0514006, 13711, 4491042, 0.0876893, 14710, 4488666, -0.214055, 11130, 4352590, 0.0604354, 13828, 4357440, -0.0337197, 12970, 4491030, 0.061735, 14275, 4488056, -0.0884506, 12453, 4352802, 0.0517862, 13823, 4357486, -0.0384592, 13119, 4491438, -0.0421286, 12847, 4487366, 0.0288016, 13737, 4353038, 0.0359727, 14066, 4357636, -0.0359413, 12771, 4491452, -0.0317454, 13030, 4487222, 0.0317139, 13659, 4353018, 0.0210587, 13711, 4357372, -0.0457742, 12875, 4491536, -0.00524222, 13297, 4487110, 0.0299577, 13643, 4353310, 0.0341884, 13762, 4357144, -0.0410714, 13043, 4491836, 0.00232764, 13442, 4486958, 0.00455533, 13279, 4353390
