Fit, RefSeqBin, InsertLength, Counts, Sites, FunctionCalls, LogLikelihood, DispersionA, DispersionB, RawGCbias0, GCbias0, GCcount0, GCsites0, RawGCbias1, GCbias1, GCcount1, GCsites1, RawGCbias2, GCbias2, GCcount2, GCsites2, RawGCbias3, GCbias3, GCcount3, GCsites3, RawGCbias4, GCbias4, GCcount4, GCsites4, RawGCbias5, GCbias5, GCcount5, GCsites5, RawGCbias6, GCbias6, GCcount6, GCsites6, RawGCbias7, GCbias7, GCcount7, GCsites7, RawGCbias8, GCbias8, GCcount8, GCsites8, RawGCbias9, GCbias9, GCcount9, GCsites9, RawGCbias10, GCbias10, GCcount10, GCsites10, RawGCbias11, GCbias11, GCcount11, GCsites11, RawGCbias12, GCbias12, GCcount12, GCsites12, RawGCbias13, GCbias13, GCcount13, GCsites13, RawGCbias14, GCbias14, GCcount14, GCsites14, RawGCbias15, GCbias15, GCcount15, GCsites15, RawGCbias16, GCbias16, GCcount16, GCsites16, RawGCbias17, GCbias17, GCcount17, GCsites17, RawGCbias18, GCbias18, GCcount18, GCsites18, RawGCbias19, GCbias19, GCcount19, GCsites19, RawGCbias20, GCbias20, GCcount20, GCsites20, RawGCbias21, GCbias21, GCcount21, GCsites21, RawGCbias22, GCbias22, GCcount22, GCsites22, RawGCbias23, GCbias23, GCcount23, GCsites23, RawGCbias24, GCbias24, GCcount24, GCsites24, RawGCbias25, GCbias25, GCcount25, GCsites25, RawGCbias26, GCbias26, GCcount26, GCsites26, RawGCbias27, GCbias27, GCcount27, GCsites27, RawGCbias28, GCbias28, GCcount28, GCsites28, RawGCbias29, GCbias29, GCcount29, GCsites29, RawGCbias30, GCbias30, GCcount30, GCsites30, RawGCbias31, GCbias31, GCcount31, GCsites31, RawGCbias32, GCbias32, GCcount32, GCsites32, RawGCbias33, GCbias33, GCcount33, GCsites33, RawGCbias34, GCbias34, GCcount34, GCsites34, RawGCbias35, GCbias35, GCcount35, GCsites35, RawGCbias36, GCbias36, GCcount36, GCsites36, RawGCbias37, GCbias37, GCcount37, GCsites37, RawGCbias38, GCbias38, GCcount38, GCsites38, RawGCbias39, GCbias39, GCcount39, GCsites39, RawGCbias40, GCbias40, GCcount40, GCsites40, RawGCbias41, GCbias41, GCcount41, GCsites41, RawGCbias42, GCbias42, GCcount42, GCsites42, RawGCbias43, GCbias43, GCcount43, GCsites43, RawGCbias44, GCbias44, GCcount44, GCsites44, RawGCbias45, GCbias45, GCcount45, GCsites45, RawGCbias46, GCbias46, GCcount46, GCsites46, RawGCbias47, GCbias47, GCcount47, GCsites47, RawGCbias48, GCbias48, GCcount48, GCsites48, RawGCbias49, GCbias49, GCcount49, GCsites49, RawGCbias50, GCbias50, GCcount50, GCsites50, RawGCbias51, GCbias51, GCcount51, GCsites51, RawGCbias52, GCbias52, GCcount52, GCsites52, RawGCbias53, GCbias53, GCcount53, GCsites53, RawGCbias54, GCbias54, GCcount54, GCsites54, RawGCbias55, GCbias55, GCcount55, GCsites55, RawGCbias56, GCbias56, GCcount56, GCsites56, RawGCbias57, GCbias57, GCcount57, GCsites57, RawGCbias58, GCbias58, GCcount58, GCsites58, RawGCbias59, GCbias59, GCcount59, GCsites59, RawGCbias60, GCbias60, GCcount60, GCsites60, RawGCbias61, GCbias61, GCcount61, GCsites61, RawGCbias62, GCbias62, GCcount62, GCsites62, RawGCbias63, GCbias63, GCcount63, GCsites63, RawGCbias64, GCbias64, GCcount64, GCsites64, RawGCbias65, GCbias65, GCcount65, GCsites65, RawGCbias66, GCbias66, GCcount66, GCsites66, RawGCbias67, GCbias67, GCcount67, GCsites67, RawGCbias68, GCbias68, GCcount68, GCsites68, RawGCbias69, GCbias69, GCcount69, GCsites69, RawGCbias70, GCbias70, GCcount70, GCsites70, RawGCbias71, GCbias71, GCcount71, GCsites71, RawGCbias72, GCbias72, GCcount72, GCsites72, RawGCbias73, GCbias73, GCcount73, GCsites73, RawGCbias74, GCbias74, GCcount74, GCsites74, RawGCbias75, GCbias75, GCcount75, GCsites75, RawGCbias76, GCbias76, GCcount76, GCsites76, RawGCbias77, GCbias77, GCcount77, GCsites77, RawGCbias78, GCbias78, GCcount78, GCsites78, RawGCbias79, GCbias79, GCcount79, GCsites79, RawGCbias80, GCbias80, GCcount80, GCsites80, RawGCbias81, GCbias81, GCcount81, GCsites81, RawGCbias82, GCbias82, GCcount82, GCsites82, RawGCbias83, GCbias83, GCcount83, GCsites83, RawGCbias84, GCbias84, GCcount84, GCsites84, RawGCbias85, GCbias85, GCcount85, GCsites85, RawGCbias86, GCbias86, GCcount86, GCsites86, RawGCbias87, GCbias87, GCcount87, GCsites87, RawGCbias88, GCbias88, GCcount88, GCsites88, RawGCbias89, GCbias89, GCcount89, GCsites89, RawGCbias90, GCbias90, GCcount90, GCsites90, RawGCbias91, GCbias91, GCcount91, GCsites91, RawGCbias92, GCbias92, GCcount92, GCsites92, RawGCbias93, GCbias93, GCcount93, GCsites93, RawGCbias94, GCbias94, GCcount94, GCsites94, RawGCbias95, GCbias95, GCcount95, GCsites95, RawGCbias96, GCbias96, GCcount96, GCsites96, RawGCbias97, GCbias97, GCcount97, GCsites97, RawGCbias98, GCbias98, GCcount98, GCsites98, RawGCbias99, GCbias99, GCcount99, GCsites99, RawGCbias100, GCbias100, GCcount100, GCsites100, GCknot0, GCknot1, GCknot2, GCknot3, GCknot4, GCknot5, SurBias0A, SurCount0A, SurSites0A, SurBias0C, SurCount0C, SurSites0C, SurBias0G, SurCount0G, SurSites0G, SurBias0T, SurCount0T, SurSites0T, SurBias1A, SurCount1A, SurSites1A, SurBias1C, SurCount1C, SurSites1C, SurBias1G, SurCount1G, SurSites1G, SurBias1T, SurCount1T, SurSites1T, SurBias2A, SurCount2A, SurSites2A, SurBias2C, SurCount2C, SurSites2C, SurBias2G, SurCount2G, SurSites2G, SurBias2T, SurCount2T, SurSites2T, SurBias3A, SurCount3A, SurSites3A, SurBias3C, SurCount3C, SurSites3C, SurBias3G, SurCount3G, SurSites3G, SurBias3T, SurCount3T, SurSites3T, SurBias4A, SurCount4A, SurSites4A, SurBias4C, SurCount4C, SurSites4C, SurBias4G, SurCount4G, SurSites4G, SurBias4T, SurCount4T, SurSites4T, SurBias5A, SurCount5A, SurSites5A, SurBias5C, SurCount5C, SurSites5C, SurBias5G, SurCount5G, SurSites5G, SurBias5T, SurCount5T, SurSites5T, SurBias6A, SurCount6A, SurSites6A, SurBias6C, SurCount6C, SurSites6C, SurBias6G, SurCount6G, SurSites6G, SurBias6T, SurCount6T, SurSites6T, SurBias7A, SurCount7A, SurSites7A, SurBias7C, SurCount7C, SurSites7C, SurBias7G, SurCount7G, SurSites7G, SurBias7T, SurCount7T, SurSites7T, SurBias8A, SurCount8A, SurSites8A, SurBias8C, SurCount8C, SurSites8C, SurBias8G, SurCount8G, SurSites8G, SurBias8T, SurCount8T, SurSites8T, SurBias9A, SurCount9A, SurSites9A, SurBias9C, SurCount9C, SurSites9C, SurBias9G, SurCount9G, SurSites9G, SurBias9T, SurCount9T, SurSites9T, SurBias10A, SurCount10A, SurSites10A, SurBias10C, SurCount10C, SurSites10C, SurBias10G, SurCount10G, SurSites10G, SurBias10T, SurCount10T, SurSites10T, SurBias11A, SurCount11A, SurSites11A, SurBias11C, SurCount11C, SurSites11C, SurBias11G, SurCount11G, SurSites11G, SurBias11T, SurCount11T, SurSites11T, SurBias12A, SurCount12A, SurSites12A, SurBias12C, SurCount12C, SurSites12C, SurBias12G, SurCount12G, SurSites12G, SurBias12T, SurCount12T, SurSites12T, SurBias13A, SurCount13A, SurSites13A, SurBias13C, SurCount13C, SurSites13C, SurBias13G, SurCount13G, SurSites13G, SurBias13T, SurCount13T, SurSites13T, SurBias14A, SurCount14A, SurSites14A, SurBias14C, SurCount14C, SurSites14C, SurBias14G, SurCount14G, SurSites14G, SurBias14T, SurCount14T, SurSites14T, SurBias15A, SurCount15A, SurSites15A, SurBias15C, SurCount15C, SurSites15C, SurBias15G, SurCount15G, SurSites15G, SurBias15T, SurCount15T, SurSites15T, SurBias16A, SurCount16A, SurSites16A, SurBias16C, SurCount16C, SurSites16C, SurBias16G, SurCount16G, SurSites16G, SurBias16T, SurCount16T, SurSites16T, SurBias17A, SurCount17A, SurSites17A, SurBias17C, SurCount17C, SurSites17C, SurBias17G, SurCount17G, SurSites17G, SurBias17T, SurCount17T, SurSites17T, SurBias18A, SurCount18A, SurSites18A, SurBias18C, SurCount18C, SurSites18C, SurBias18G, SurCount18G, SurSites18G, SurBias18T, SurCount18T, SurSites18T, SurBias19A, SurCount19A, SurSites19A, SurBias19C, SurCount19C, SurSites19C, SurBias19G, SurCount19G, SurSites19G, SurBias19T, SurCount19T, SurSites19T, SurBias20A, SurCount20A, SurSites20A, SurBias20C, SurCount20C, SurSites20C, SurBias20G, SurCount20G, SurSites20G, SurBias20T, SurCount20T, SurSites20T, SurBias21A, SurCount21A, SurSites21A, SurBias21C, SurCount21C, SurSites21C, SurBias21G, SurCount21G, SurSites21G, SurBias21T, SurCount21T, SurSites21T, SurBias22A, SurCount22A, SurSites22A, SurBias22C, SurCount22C, SurSites22C, SurBias22G, SurCount22G, SurSites22G, SurBias22T, SurCount22T, SurSites22T, SurBias23A, SurCount23A, SurSites23A, SurBias23C, SurCount23C, SurSites23C, SurBias23G, SurCount23G, SurSites23G, SurBias23T, SurCount23T, SurSites23T, SurBias24A, SurCount24A, SurSites24A, SurBias24C, SurCount24C, SurSites24C, SurBias24G, SurCount24G, SurSites24G, SurBias24T, SurCount24T, SurSites24T, SurBias25A, SurCount25A, SurSites25A, SurBias25C, SurCount25C, SurSites25C, SurBias25G, SurCount25G, SurSites25G, SurBias25T, SurCount25T, SurSites25T, SurBias26A, SurCount26A, SurSites26A, SurBias26C, SurCount26C, SurSites26C, SurBias26G, SurCount26G, SurSites26G, SurBias26T, SurCount26T, SurSites26T, SurBias27A, SurCount27A, SurSites27A, SurBias27C, SurCount27C, SurSites27C, SurBias27G, SurCount27G, SurSites27G, SurBias27T, SurCount27T, SurSites27T, SurBias28A, SurCount28A, SurSites28A, SurBias28C, SurCount28C, SurSites28C, SurBias28G, SurCount28G, SurSites28G, SurBias28T, SurCount28T, SurSites28T, SurBias29A, SurCount29A, SurSites29A, SurBias29C, SurCount29C, SurSites29C, SurBias29G, SurCount29G, SurSites29G, SurBias29T, SurCount29T, SurSites29T
poisson, 0, 464, 37184, 141395152, 23, -342143, 0, 1e-100, 0, 0, 0, 0, 0, 0, 0, 64, 0, 0, 0, 370, 0, 0, 0, 262, 0, 0, 0, 110, 0, 0, 0, 120, 0, 0, 0, 108, 0, 0, 0, 196, 0, 0, 0, 708, 0, 0, 0, 462, 0, 0, 0, 348, 0, 0, 0, 796, 0, 0, 0, 1310, 0, 0, 0, 2098, 1.83045, 1.01754, 1, 2176, 7.49539, 4.16666, 3, 1682, 0, 0, 0, 2810, 0, 0, 0, 3164, 2.45934, 1.36714, 2, 3678, 1.77745, 0.988075, 2, 5086, 1.19289, 0.663122, 2, 7558, 0.721222, 0.400925, 2, 12538, 1.81426, 1.00854, 11, 27380, 1.47587, 0.820431, 20, 61594, 1.36303, 0.7577, 30, 101054, 1.24239, 0.690639, 64, 241132, 1.47236, 0.818477, 105, 339070, 1.31258, 0.72966, 189, 699034, 1.65483, 0.919911, 363, 1088078, 1.54702, 0.859981, 370, 1209254, 1.52693, 0.848815, 590, 1992228, 1.58273, 0.879834, 770, 2567696, 1.51816, 0.843941, 695, 2462892, 1.55501, 0.864423, 1034, 3650870, 1.58939, 0.883535, 1187, 4198342, 1.67826, 0.932936, 1083, 3701084, 1.60974, 0.894847, 1394, 5073332, 1.63048, 0.906377, 1192, 4368362, 1.71809, 0.955078, 1625, 5765852, 1.67775, 0.932655, 1616, 6000412, 1.68453, 0.936424, 1298, 4888438, 1.86529, 1.03691, 1807, 6247220, 1.68016, 0.933993, 1661, 6480584, 1.75162, 0.973716, 1423, 5395996, 1.85298, 1.03007, 1890, 6892476, 1.79096, 0.995589, 1804, 6953462, 1.79935, 1.00025, 1394, 5469266, 1.79927, 1.00021, 1654, 6649964, 1.90823, 1.06078, 1630, 6343938, 1.91902, 1.06677, 1210, 4796688, 1.9863, 1.10418, 1427, 5605210, 1.95012, 1.08407, 988, 4060544, 2.08363, 1.15828, 1140, 4497312, 1.97917, 1.10021, 898, 3842538, 2.14269, 1.19111, 656, 2659550, 2.0664, 1.1487, 661, 2846300, 1.97606, 1.09848, 519, 2399646, 2.27691, 1.26573, 406, 1668164, 2.25201, 1.25188, 426, 1810180, 2.42112, 1.34589, 377, 1532554, 2.52572, 1.40404, 266, 1063134, 2.30597, 1.28188, 251, 1129550, 2.66415, 1.48099, 190, 759382, 2.70267, 1.50241, 196, 793382, 2.58021, 1.43433, 151, 660710, 1.77101, 0.984496, 64, 419430, 2.77419, 1.54216, 98, 421048, 2.66903, 1.4837, 70, 319460, 3.53235, 1.96362, 56, 198904, 3.25326, 1.80847, 49, 193008, 2.85291, 1.58592, 31, 143482, 2.716, 1.50982, 19, 93824, 1.87782, 1.04388, 14, 102582, 3.10836, 1.72793, 19, 86078, 2.96861, 1.65024, 12, 58188, 4.14233, 2.3027, 18, 64590, 4.09451, 2.27612, 13, 48988, 3.76823, 2.09474, 13, 54122, 4.87821, 2.71178, 13, 43100, 4.17955, 2.32339, 7, 27878, 4.11052, 2.28502, 7, 29330, 4.28793, 2.38364, 5, 20840, 0, 0, 0, 10486, 6.6243, 3.68242, 3, 8466, 0, 0, 0, 5948, 0, 0, 0, 2460, 0, 0, 0, 1768, 0, 0, 0, 676, 0, 0, 0, 296, 0, 0, 0, 394, 0, 0, 0, 308, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 37, 42, 46, 51, 83, -0.634216, 21286, 78682448, -0.700094, 15796, 62739296, -0.686009, 15620, 62761452, -0.602915, 21666, 78607108, 0.0594807, 21670, 78682772, -0.0304325, 15872, 62738870, -0.0452917, 15598, 62761416, 0.0162435, 21228, 78607246, 0.0219752, 21326, 78683186, -0.00730435, 16076, 62738296, -0.0386843, 15602, 62761406, 0.0240135, 21364, 78607416, 0.0137601, 21241, 78683974, -0.0107644, 16091, 62737950, -0.0263181, 15658, 62761002, 0.0233224, 21378, 78607378, 0.0295272, 21382, 78684422, -0.0421528, 15784, 62737652, -0.0153786, 15770, 62760820, 0.0280042, 21432, 78607410, 0.0521434, 21699, 78685208, -0.0203939, 15869, 62736754, -0.0512436, 15544, 62760878, 0.0194941, 21256, 78607464, 0.0463947, 21668, 78685740, -0.0519253, 15573, 62736266, -0.0287745, 15649, 62760692, 0.0343051, 21478, 78607606, 0.042942, 21601, 78686030, -0.0238824, 15672, 62735806, -0.0525429, 15542, 62760498, 0.0334833, 21553, 78607970, 0.0184348, 21220, 78686604, -0.0524855, 15540, 62735506, 0.0134715, 16157, 62760182, 0.0205792, 21451, 78608012, -0.173768, 19195, 78686372, 0.274541, 19062, 62736424, -0.136912, 14774, 62759156, 0.0361393, 21337, 78608352, 0.165337, 23253, 78687950, -0.0572357, 15653, 62734996, -0.162274, 13729, 62758710, 0.0541719, 21733, 78608648, 0.157576, 22779, 78688190, -0.12629, 14798, 62734316, -0.0517309, 15598, 62759070, 0.0204455, 21193, 78608728, 0.0489573, 21700, 78688334, -0.0405831, 15560, 62734188, -0.0466671, 15829, 62758836, 0.038293, 21279, 78608946, 0.0314723, 21519, 78688514, -0.0359605, 15643, 62733778, -0.0257067, 15852, 62758752, 0.0301949, 21354, 78609260, 0.0355295, 21605, 78688806, -0.0797299, 15211, 62732964, -0.00275019, 15966, 62758850, 0.0469506, 21586, 78609684, 0.0405503, 21647, 78689114, -0.0209312, 15777, 62732554, -0.00427472, 16059, 62758968, -0.0153443, 20885, 78609668, 0.0297735, 21538, 78689288, -0.0603722, 15459, 62732116, 0.017093, 16170, 62759014, 0.0135057, 21201, 78609886, 0.0351242, 21521, 78689604, -0.0164593, 15870, 62732010, -0.0442448, 15660, 62758388, 0.0255798, 21317, 78610302, 0.027929, 21429, 78690010, -0.0379678, 15752, 62731866, -0.0340024, 15654, 62757958, 0.0440411, 21533, 78610470, 0.0526029, 21704, 78690388, -0.00305061, 16061, 62731774, -0.0650376, 15411, 62757432, 0.0154853, 21192, 78610710, 0.0439903, 21616, 78690688, -0.0436306, 15571, 62731310, -0.0450567, 15637, 62757268, 0.0446969, 21544, 78611038, 0.0400481, 21562, 78690896, -0.0325776, 15771, 62730978, -0.0341632, 15793, 62757174, 0.0266927, 21242, 78611256, 0.0367883, 21473, 78691098, -0.0419191, 15630, 62730554, -0.0424915, 15613, 62757008, 0.0476223, 21652, 78611644, 0.0354195, 21418, 78691052, -0.0533497, 15510, 62730648, -0.0291887, 15819, 62756888, 0.0471189, 21621, 78611716, 0.0279342, 21334, 78691070, -0.0383851, 15670, 62730068, -0.0353472, 15811, 62757030, 0.045798, 21553, 78612136, 0.0223023, 21246, 78690844, -0.0367589, 15698, 62729954, -0.0309975, 15812, 62756846, 0.0454541, 21612, 78612660, 0.0100074, 21117, 78690850, -0.0379692, 15706, 62729668, -0.0241423, 15896, 62756918, 0.0521041, 21649, 78612868, 0.0229121, 21233, 78691088, -0.0201563, 15945, 62729354, -0.0461861, 15634, 62756720, 0.0434303, 21556, 78613142, 0.0257949, 21251, 78691318, -0.0200997, 15917, 62729136, -0.0380947, 15739, 62756654, 0.0323995, 21461, 78613196, 0.000870549, 20995, 78691424, 0.00860341, 16141, 62729044, -0.032156, 15879, 62756474, 0.0226821, 21353, 78613362
gcspline, 0, 464, 37184, 141395152, 22, -342187, 0, 1e-100, 1.28664, 0.714168, 0, 0, 1.28664, 0.714168, 0, 64, 1.28664, 0.714168, 0, 370, 1.28664, 0.714168, 0, 262, 1.28664, 0.714168, 0, 110, 1.28664, 0.714168, 0, 120, 1.28664, 0.714168, 0, 108, 1.28664, 0.714168, 0, 196, 1.28664, 0.714168, 0, 708, 1.28664, 0.714168, 0, 462, 1.28664, 0.714168, 0, 348, 1.28664, 0.714168, 0, 796, 1.28664, 0.714168, 0, 1310, 1.28664, 0.714168, 0, 2098, 1.29312, 0.717765, 1, 2176, 1.30616, 0.725005, 3, 1682, 1.31933, 0.73231, 0, 2810, 1.33262, 0.739691, 0, 3164, 1.34608, 0.747158, 2, 3678, 1.3597, 0.754722, 2, 5086, 1.37352, 0.762393, 2, 7558, 1.38756, 0.770183, 2, 12538, 1.40183, 0.778103, 11, 27380, 1.41635, 0.786164, 20, 61594, 1.43115, 0.79438, 30, 101054, 1.44625, 0.802761, 64, 241132, 1.46167, 0.811322, 105, 339070, 1.47744, 0.820074, 189, 699034, 1.49358, 0.829032, 363, 1088078, 1.51011, 0.83821, 370, 1209254, 1.52707, 0.847621, 590, 1992228, 1.54447, 0.85728, 770, 2567696, 1.56235, 0.867202, 695, 2462892, 1.58072, 0.877402, 1034, 3650870, 1.59963, 0.887897, 1187, 4198342, 1.6191, 0.898703, 1083, 3701084, 1.63916, 0.909836, 1394, 5073332, 1.65983, 0.921313, 1192, 4368362, 1.68116, 0.933152, 1625, 5765852, 1.70302, 0.945285, 1616, 6000412, 1.72465, 0.957289, 1298, 4888438, 1.7451, 0.96864, 1807, 6247220, 1.7634, 0.978797, 1661, 6480584, 1.77903, 0.987475, 1423, 5395996, 1.79342, 0.995463, 1890, 6892476, 1.80851, 1.00384, 1804, 6953462, 1.82629, 1.0137, 1394, 5469266, 1.84833, 1.02594, 1654, 6649964, 1.87443, 1.04043, 1630, 6343938, 1.90392, 1.0568, 1210, 4796688, 1.93611, 1.07467, 1427, 5605210, 1.9704, 1.0937, 988, 4060544, 2.00667, 1.11383, 1140, 4497312, 2.04491, 1.13506, 898, 3842538, 2.08512, 1.15738, 656, 2659550, 2.1273, 1.18079, 661, 2846300, 2.17144, 1.20529, 519, 2399646, 2.21751, 1.23086, 406, 1668164, 2.26552, 1.25751, 426, 1810180, 2.31543, 1.28521, 377, 1532554, 2.36722, 1.31396, 266, 1063134, 2.42086, 1.34373, 251, 1129550, 2.47632, 1.37451, 190, 759382, 2.53355, 1.40628, 196, 793382, 2.5925, 1.439, 151, 660710, 2.65313, 1.47266, 64, 419430, 2.71538, 1.50721, 98, 421048, 2.77917, 1.54261, 70, 319460, 2.84443, 1.57884, 56, 198904, 2.91109, 1.61584, 49, 193008, 2.97905, 1.65357, 31, 143482, 3.04824, 1.69197, 19, 93824, 3.11853, 1.73099, 14, 102582, 3.18985, 1.77057, 19, 86078, 3.26206, 1.81065, 12, 58188, 3.33506, 1.85117, 18, 64590, 3.40873, 1.89206, 13, 48988, 3.48295, 1.93326, 13, 54122, 3.55759, 1.97469, 13, 43100, 3.63253, 2.01628, 7, 27878, 3.70763, 2.05797, 7, 29330, 3.78276, 2.09967, 5, 20840, 3.85779, 2.14132, 0, 10486, 3.9326, 2.18284, 3, 8466, 3.96988, 2.20354, 0, 5948, 3.96988, 2.20354, 0, 2460, 3.96988, 2.20354, 0, 1768, 3.96988, 2.20354, 0, 676, 3.96988, 2.20354, 0, 296, 3.96988, 2.20354, 0, 394, 3.96988, 2.20354, 0, 308, 3.96988, 2.20354, 0, 0, 3.96988, 2.20354, 0, 0, 3.96988, 2.20354, 0, 0, 3.96988, 2.20354, 0, 0, 3.96988, 2.20354, 0, 0, 3.96988, 2.20354, 0, 0, 3.96988, 2.20354, 0, 0, 3.96988, 2.20354, 0, 0, 3.96988, 2.20354, 0, 0, 3.96988, 2.20354, 0, 0, 14, 38, 42, 46, 50, 83, -0.634216, 21286, 78682448, -0.700094, 15796, 62739296, -0.686009, 15620, 62761452, -0.602915, 21666, 78607108, 0.0594807, 21670, 78682772, -0.0304325, 15872, 62738870, -0.0452917, 15598, 62761416, 0.0162435, 21228, 78607246, 0.0219752, 21326, 78683186, -0.00730435, 16076, 62738296, -0.0386843, 15602, 62761406, 0.0240135, 21364, 78607416, 0.0137601, 21241, 78683974, -0.0107644, 16091, 62737950, -0.0263181, 15658, 62761002, 0.0233224, 21378, 78607378, 0.0295272, 21382, 78684422, -0.0421528, 15784, 62737652, -0.0153786, 15770, 62760820, 0.0280042, 21432, 78607410, 0.0521434, 21699, 78685208, -0.0203939, 15869, 62736754, -0.0512436, 15544, 62760878, 0.0194941, 21256, 78607464, 0.0463947, 21668, 78685740, -0.0519253, 15573, 62736266, -0.0287745, 15649, 62760692, 0.0343051, 21478, 78607606, 0.042942, 21601, 78686030, -0.0238824, 15672, 62735806, -0.0525429, 15542, 62760498, 0.0334833, 21553, 78607970, 0.0184348, 21220, 78686604, -0.0524855, 15540, 62735506, 0.0134715, 16157, 62760182, 0.0205792, 21451, 78608012, -0.173768, 19195, 78686372, 0.274541, 19062, 62736424, -0.136912, 14774, 62759156, 0.0361393, 21337, 78608352, 0.165337, 23253, 78687950, -0.0572357, 15653, 62734996, -0.162274, 13729, 62758710, 0.0541719, 21733, 78608648, 0.157576, 22779, 78688190, -0.12629, 14798, 62734316, -0.0517309, 15598, 62759070, 0.0204455, 21193, 78608728, 0.0489573, 21700, 78688334, -0.0405831, 15560, 62734188, -0.0466671, 15829, 62758836, 0.038293, 21279, 78608946, 0.0314723, 21519, 78688514, -0.0359605, 15643, 62733778, -0.0257067, 15852, 62758752, 0.0301949, 21354, 78609260, 0.0355295, 21605, 78688806, -0.0797299, 15211, 62732964, -0.00275019, 15966, 62758850, 0.0469506, 21586, 78609684, 0.0405503, 21647, 78689114, -0.0209312, 15777, 62732554, -0.00427472, 16059, 62758968, -0.0153443, 20885, 78609668, 0.0297735, 21538, 78689288, -0.0603722, 15459, 62732116, 0.017093, 16170, 62759014, 0.0135057, 21201, 78609886, 0.0351242, 21521, 78689604, -0.0164593, 15870, 62732010, -0.0442448, 15660, 62758388, 0.0255798, 21317, 78610302, 0.027929, 21429, 78690010, -0.0379678, 15752, 62731866, -0.0340024, 15654, 62757958, 0.0440411, 21533, 78610470, 0.0526029, 21704, 78690388, -0.00305061, 16061, 62731774, -0.0650376, 15411, 62757432, 0.0154853, 21192, 78610710, 0.0439903, 21616, 78690688, -0.0436306, 15571, 62731310, -0.0450567, 15637, 62757268, 0.0446969, 21544, 78611038, 0.0400481, 21562, 78690896, -0.0325776, 15771, 62730978, -0.0341632, 15793, 62757174, 0.0266927, 21242, 78611256, 0.0367883, 21473, 78691098, -0.0419191, 15630, 62730554, -0.0424915, 15613, 62757008, 0.0476223, 21652, 78611644, 0.0354195, 21418, 78691052, -0.0533497, 15510, 62730648, -0.0291887, 15819, 62756888, 0.0471189, 21621, 78611716, 0.0279342, 21334, 78691070, -0.0383851, 15670, 62730068, -0.0353472, 15811, 62757030, 0.045798, 21553, 78612136, 0.0223023, 21246, 78690844, -0.0367589, 15698, 62729954, -0.0309975, 15812, 62756846, 0.0454541, 21612, 78612660, 0.0100074, 21117, 78690850, -0.0379692, 15706, 62729668, -0.0241423, 15896, 62756918, 0.0521041, 21649, 78612868, 0.0229121, 21233, 78691088, -0.0201563, 15945, 62729354, -0.0461861, 15634, 62756720, 0.0434303, 21556, 78613142, 0.0257949, 21251, 78691318, -0.0200997, 15917, 62729136, -0.0380947, 15739, 62756654, 0.0323995, 21461, 78613196, 0.000870549, 20995, 78691424, 0.00860341, 16141, 62729044, -0.032156, 15879, 62756474, 0.0226821, 21353, 78613362
